,width,x
72,5.90776120612e-06,2.88577154309e-05
73,5.94186813224e-06,2.92585170341e-05
74,5.9755862627e-06,2.96593186373e-05
75,6.0089243543e-06,3.00601202405e-05
76,6.04189086958e-06,3.04609218437e-05
77,6.0744939909e-06,3.08617234469e-05
78,6.10674149816e-06,3.12625250501e-05
79,6.13863642633e-06,3.16633266533e-05
80,6.17018631997e-06,3.20641282565e-05
81,6.20139848676e-06,3.24649298597e-05
82,6.23228000813e-06,3.28657314629e-05
83,6.26283774932e-06,3.32665330661e-05
84,6.2930781745e-06,3.36673346693e-05
85,6.32300700454e-06,3.40681362725e-05
86,6.35262683606e-06,3.44689378758e-05
87,6.38194345247e-06,3.4869739479e-05
88,6.4109624711e-06,3.52705410822e-05
89,6.43968935e-06,3.56713426854e-05
90,6.46812939435e-06,3.60721442886e-05
91,6.49628776254e-06,3.64729458918e-05
92,6.52416947194e-06,3.6873747495e-05
93,6.55177756736e-06,3.72745490982e-05
94,6.57911599333e-06,3.76753507014e-05
95,6.60618943109e-06,3.80761523046e-05
96,6.63300243937e-06,3.84769539078e-05
97,6.65955945893e-06,3.8877755511e-05
98,6.68586481695e-06,3.92785571142e-05
99,6.71192273112e-06,3.96793587174e-05
100,6.73773731363e-06,4.00801603206e-05
101,6.76331113576e-06,4.04809619238e-05
102,6.78864771025e-06,4.08817635271e-05
103,6.81375071401e-06,4.12825651303e-05
104,6.83862366973e-06,4.16833667335e-05
105,6.86327001512e-06,4.20841683367e-05
106,6.88769310696e-06,4.24849699399e-05
107,6.91189622377e-06,4.28857715431e-05
108,6.93588256842e-06,4.32865731463e-05
109,6.95965487761e-06,4.36873747495e-05
110,6.98321542224e-06,4.40881763527e-05
111,7.00656721215e-06,4.44889779559e-05
112,7.02971319019e-06,4.48897795591e-05
113,7.05265623433e-06,4.52905811623e-05
114,7.07539915969e-06,4.56913827655e-05
115,7.09794472044e-06,4.60921843687e-05
116,7.12029561173e-06,4.64929859719e-05
117,7.14245447142e-06,4.68937875752e-05
118,7.1644236452e-06,4.72945891784e-05
119,7.1862052959e-06,4.76953907816e-05
120,7.20780190892e-06,4.80961923848e-05
121,7.22921591865e-06,4.8496993988e-05
122,7.25044970989e-06,4.88977955912e-05
123,7.2715056193e-06,4.92985971944e-05
124,7.29238593682e-06,4.96993987976e-05
125,7.3130929069e-06,5.01002004008e-05
126,7.33362880613e-06,5.0501002004e-05
127,7.35399564944e-06,5.09018036072e-05
128,7.37419531091e-06,5.13026052104e-05
129,7.39422971815e-06,5.17034068136e-05
130,7.41410077274e-06,5.21042084168e-05
131,7.43381034034e-06,5.250501002e-05
132,7.45336025168e-06,5.29058116232e-05
133,7.4727523034e-06,5.33066132265e-05
134,7.49198825901e-06,5.37074148297e-05
135,7.51106984968e-06,5.41082164329e-05
136,7.52999877508e-06,5.45090180361e-05
137,7.54877670421e-06,5.49098196393e-05
138,7.56740555619e-06,5.53106212425e-05
139,7.58588696711e-06,5.57114228457e-05
140,7.60422251466e-06,5.61122244489e-05
141,7.62241374887e-06,5.65130260521e-05
142,7.64046219273e-06,5.69138276553e-05
143,7.65836934292e-06,5.73146292585e-05
144,7.67613667035e-06,5.77154308617e-05
145,7.69376562087e-06,5.81162324649e-05
146,7.71125761576e-06,5.85170340681e-05
147,7.72861405239e-06,5.89178356713e-05
148,7.7458365621e-06,5.93186372745e-05
149,7.76292690453e-06,5.97194388778e-05
150,7.77988640096e-06,6.0120240481e-05
151,7.79671635104e-06,6.05210420842e-05
152,7.81341803323e-06,6.09218436874e-05
153,7.82999270534e-06,6.13226452906e-05
154,7.84644146851e-06,6.17234468938e-05
155,7.8627654586e-06,6.2124248497e-05
156,7.87896580028e-06,6.25250501002e-05
157,7.89504360043e-06,6.29258517034e-05
158,7.91099994854e-06,6.33266533066e-05
159,7.92683623161e-06,6.37274549098e-05
160,7.942554165e-06,6.4128256513e-05
161,7.95815477873e-06,6.45290581162e-05
162,7.97363908707e-06,6.49298597194e-05
163,7.98900808878e-06,6.53306613226e-05
164,8.00426276753e-06,6.57314629259e-05
165,8.01940409214e-06,6.61322645291e-05
166,8.03443301687e-06,6.65330661323e-05
167,8.04935048177e-06,6.69338677355e-05
168,8.06415741294e-06,6.73346693387e-05
169,8.07885472277e-06,6.77354709419e-05
170,8.09344331027e-06,6.81362725451e-05
171,8.10792501355e-06,6.85370741483e-05
172,8.1223009887e-06,6.89378757515e-05
173,8.13657208511e-06,6.93386773547e-05
174,8.15073914003e-06,6.97394789579e-05
175,8.16480297878e-06,7.01402805611e-05
176,8.17876441494e-06,7.05410821643e-05
177,8.19262425061e-06,7.09418837675e-05
178,8.20638327662e-06,7.13426853707e-05
179,8.22004227274e-06,7.17434869739e-05
180,8.23360200784e-06,7.21442885772e-05
181,8.24706324018e-06,7.25450901804e-05
182,8.2604267175e-06,7.29458917836e-05
183,8.27369421557e-06,7.33466933868e-05
184,8.28686688583e-06,7.374749499e-05
185,8.29994543385e-06,7.41482965932e-05
186,8.31293055573e-06,7.45490981964e-05
187,8.32582293821e-06,7.49498997996e-05
188,8.33862325888e-06,7.53507014028e-05
189,8.35133218294e-06,7.5751503006e-05
190,8.36395033191e-06,7.61523046092e-05
191,8.37647831593e-06,7.65531062124e-05
192,8.38891673718e-06,7.69539078156e-05
193,8.4012661899e-06,7.73547094188e-05
194,8.41352726063e-06,7.7755511022e-05
195,8.42570075183e-06,7.81563126253e-05
196,8.43778867893e-06,7.85571142285e-05
197,8.44979159432e-06,7.89579158317e-05
198,8.46171004339e-06,7.93587174349e-05
199,8.47354456458e-06,7.97595190381e-05
200,8.48529568955e-06,8.01603206413e-05
201,8.49696394327e-06,8.05611222445e-05
202,8.5085498441e-06,8.09619238477e-05
203,8.52005390392e-06,8.13627254509e-05
204,8.53147662823e-06,8.17635270541e-05
205,8.54281851625e-06,8.21643286573e-05
206,8.55408006098e-06,8.25651302605e-05
207,8.56526174938e-06,8.29659318637e-05
208,8.57636425839e-06,8.33667334669e-05
209,8.58738970998e-06,8.37675350701e-05
210,8.5983385616e-06,8.41683366733e-05
211,8.6092112652e-06,8.45691382766e-05
212,8.62000826729e-06,8.49699398798e-05
213,8.63073000904e-06,8.5370741483e-05
214,8.64137692635e-06,8.57715430862e-05
215,8.65194944991e-06,8.61723446894e-05
216,8.66244800532e-06,8.65731462926e-05
217,8.67287301311e-06,8.69739478958e-05
218,8.68322488885e-06,8.7374749499e-05
219,8.69350404322e-06,8.77755511022e-05
220,8.70371088206e-06,8.81763527054e-05
221,8.71384580645e-06,8.85771543086e-05
222,8.72391046717e-06,8.89779559118e-05
223,8.73390598873e-06,8.9378757515e-05
224,8.74383274683e-06,8.97795591182e-05
225,8.75369111287e-06,9.01803607214e-05
226,8.76348145404e-06,9.05811623246e-05
227,8.77320413332e-06,9.09819639279e-05
228,8.78285950959e-06,9.13827655311e-05
229,8.79244793766e-06,9.17835671343e-05
230,8.80196976834e-06,9.21843687375e-05
231,8.81142534847e-06,9.25851703407e-05
232,8.82081502099e-06,9.29859719439e-05
233,8.83013912499e-06,9.33867735471e-05
234,8.83939799576e-06,9.37875751503e-05
235,8.84859196484e-06,9.41883767535e-05
236,8.85772284253e-06,9.45891783567e-05
237,8.86679158543e-06,9.49899799599e-05
238,8.87579848811e-06,9.53907815631e-05
239,8.8847438375e-06,9.57915831663e-05
240,8.89362791758e-06,9.61923847695e-05
241,8.90245100926e-06,9.65931863727e-05
242,8.91121339039e-06,9.6993987976e-05
243,8.91991533583e-06,9.73947895792e-05
244,8.92855711745e-06,9.77955911824e-05
245,8.93713900421e-06,9.81963927856e-05
246,8.94566126216e-06,9.85971943888e-05
247,8.95412415449e-06,9.8997995992e-05
248,8.96252794155e-06,9.93987975952e-05
249,8.97087288091e-06,9.97995991984e-05
250,8.97916000116e-06,0.000100200400802
251,8.98739101975e-06,0.000100601202405
252,8.99556617604e-06,0.000101002004008
253,9.0036857069e-06,0.000101402805611
254,9.01174984672e-06,0.000101803607214
255,9.01975882746e-06,0.000102204408818
256,9.02771287867e-06,0.000102605210421
257,9.03561222751e-06,0.000103006012024
258,9.04345709879e-06,0.000103406813627
259,9.05124771498e-06,0.00010380761523
260,9.05898429626e-06,0.000104208416834
261,9.06666706051e-06,0.000104609218437
262,9.07429622337e-06,0.00010501002004
263,9.08187199826e-06,0.000105410821643
264,9.08939459636e-06,0.000105811623246
265,9.09686567968e-06,0.00010621242485
266,9.10428634371e-06,0.000106613226453
267,9.11165678372e-06,0.000107014028056
268,9.11897719305e-06,0.000107414829659
269,9.12624776308e-06,0.000107815631263
270,9.1334686833e-06,0.000108216432866
271,9.14064014129e-06,0.000108617234469
272,9.14776232278e-06,0.000109018036072
273,9.15483541162e-06,0.000109418837675
274,9.16185958982e-06,0.000109819639279
275,9.16883503761e-06,0.000110220440882
276,9.17576193339e-06,0.000110621242485
277,9.18264045378e-06,0.000111022044088
278,9.18947077365e-06,0.000111422845691
279,9.19625306611e-06,0.000111823647295
280,9.20298879563e-06,0.000112224448898
281,9.20967927243e-06,0.000112625250501
282,9.21632465561e-06,0.000113026052104
283,9.22292510275e-06,0.000113426853707
284,9.22948076992e-06,0.000113827655311
285,9.23599181167e-06,0.000114228456914
286,9.24245838109e-06,0.000114629258517
287,9.24888062977e-06,0.00011503006012
288,9.25525870784e-06,0.000115430861723
289,9.26159276401e-06,0.000115831663327
290,9.26788294553e-06,0.00011623246493
291,9.27412939825e-06,0.000116633266533
292,9.28033226659e-06,0.000117034068136
293,9.28649169359e-06,0.000117434869739
294,9.29260782091e-06,0.000117835671343
295,9.29868101704e-06,0.000118236472946
296,9.30471370859e-06,0.000118637274549
297,9.31070602484e-06,0.000119038076152
298,9.31665809385e-06,0.000119438877756
299,9.32257004252e-06,0.000119839679359
300,9.32844199655e-06,0.000120240480962
301,9.33427408048e-06,0.000120641282565
302,9.3400664177e-06,0.000121042084168
303,9.34581913045e-06,0.000121442885772
304,9.35153233983e-06,0.000121843687375
305,9.35720616581e-06,0.000122244488978
306,9.36284072725e-06,0.000122645290581
307,9.36843614189e-06,0.000123046092184
308,9.37399252638e-06,0.000123446893788
309,9.37950999629e-06,0.000123847695391
310,9.38498866608e-06,0.000124248496994
311,9.39042945795e-06,0.000124649298597
312,9.39583424666e-06,0.0001250501002
313,9.40120312952e-06,0.000125450901804
314,9.40653620296e-06,0.000125851703407
315,9.41183356255e-06,0.00012625250501
316,9.41709530301e-06,0.000126653306613
317,9.4223215182e-06,0.000127054108216
318,9.42751230114e-06,0.00012745490982
319,9.43266774404e-06,0.000127855711423
320,9.43778793824e-06,0.000128256513026
321,9.44287297429e-06,0.000128657314629
322,9.4479229419e-06,0.000129058116232
323,9.45293793e-06,0.000129458917836
324,9.45791802668e-06,0.000129859719439
325,9.46286331925e-06,0.000130260521042
326,9.46777389423e-06,0.000130661322645
327,9.47265047954e-06,0.000131062124248
328,9.47749516519e-06,0.000131462925852
329,9.48230802876e-06,0.000131863727455
330,9.48708914716e-06,0.000132264529058
331,9.49183859664e-06,0.000132665330661
332,9.4965564528e-06,0.000133066132265
333,9.50124279058e-06,0.000133466933868
334,9.50589768427e-06,0.000133867735471
335,9.51052120751e-06,0.000134268537074
336,9.51511343332e-06,0.000134669338677
337,9.51967443406e-06,0.000135070140281
338,9.52420428149e-06,0.000135470941884
339,9.52870304672e-06,0.000135871743487
340,9.53317080025e-06,0.00013627254509
341,9.53760761194e-06,0.000136673346693
342,9.54201355107e-06,0.000137074148297
343,9.54638868629e-06,0.0001374749499
344,9.55073555718e-06,0.000137875751503
345,9.55505445813e-06,0.000138276553106
346,9.55934545003e-06,0.000138677354709
347,9.56360859325e-06,0.000139078156313
348,9.56784394766e-06,0.000139478957916
349,9.57205157265e-06,0.000139879759519
350,9.5762315271e-06,0.000140280561122
351,9.58038386941e-06,0.000140681362725
352,9.58450865748e-06,0.000141082164329
353,9.58860594874e-06,0.000141482965932
354,9.59267580014e-06,0.000141883767535
355,9.59671826814e-06,0.000142284569138
356,9.60073340873e-06,0.000142685370741
357,9.60472127744e-06,0.000143086172345
358,9.60868192932e-06,0.000143486973948
359,9.61261541894e-06,0.000143887775551
360,9.61652275037e-06,0.000144288577154
361,9.62040577545e-06,0.000144689378758
362,9.62426454189e-06,0.000145090180361
363,9.62809909702e-06,0.000145490981964
364,9.6319094878e-06,0.000145891783567
365,9.63569576084e-06,0.00014629258517
366,9.63945796233e-06,0.000146693386774
367,9.64319613815e-06,0.000147094188377
368,9.64691033379e-06,0.00014749498998
369,9.65060059437e-06,0.000147895791583
370,9.65426696467e-06,0.000148296593186
371,9.6579094891e-06,0.00014869739479
372,9.66152821172e-06,0.000149098196393
373,9.66512317623e-06,0.000149498997996
374,9.66869442598e-06,0.000149899799599
375,9.67224200399e-06,0.000150300601202
376,9.67576595289e-06,0.000150701402806
377,9.67926785378e-06,0.000151102204409
378,9.68274899418e-06,0.000151503006012
379,9.68620941072e-06,0.000151903807615
380,9.68964913976e-06,0.000152304609218
381,9.69306821739e-06,0.000152705410822
382,9.69646667944e-06,0.000153106212425
383,9.69984456146e-06,0.000153507014028
384,9.70320189873e-06,0.000153907815631
385,9.7065387263e-06,0.000154308617234
386,9.70985507893e-06,0.000154709418838
387,9.71315099112e-06,0.000155110220441
388,9.71642649712e-06,0.000155511022044
389,9.71968163092e-06,0.000155911823647
390,9.72291642624e-06,0.000156312625251
391,9.72613091657e-06,0.000156713426854
392,9.72932513513e-06,0.000157114228457
393,9.73249911488e-06,0.00015751503006
394,9.73565443473e-06,0.000157915831663
395,9.73879239376e-06,0.000158316633267
396,9.74191301965e-06,0.00015871743487
397,9.74501633987e-06,0.000159118236473
398,9.74810238172e-06,0.000159519038076
399,9.75117117228e-06,0.000159919839679
400,9.75422273848e-06,0.000160320641283
401,9.75725710704e-06,0.000160721442886
402,9.76027430452e-06,0.000161122244489
403,9.76327435728e-06,0.000161523046092
404,9.7662572915e-06,0.000161923847695
405,9.76922313319e-06,0.000162324649299
406,9.77217190815e-06,0.000162725450902
407,9.77510364204e-06,0.000163126252505
408,9.77801836031e-06,0.000163527054108
409,9.78091608825e-06,0.000163927855711
410,9.78379685097e-06,0.000164328657315
411,9.78666166711e-06,0.000164729458918
412,9.78951240083e-06,0.000165130260521
413,9.79234907254e-06,0.000165531062124
414,9.7951717025e-06,0.000165931863727
415,9.79798031089e-06,0.000166332665331
416,9.80077491771e-06,0.000166733466934
417,9.80355554288e-06,0.000167134268537
418,9.80632220618e-06,0.00016753507014
419,9.80907492728e-06,0.000167935871743
420,9.81181372571e-06,0.000168336673347
421,9.81453862091e-06,0.00016873747495
422,9.81724963215e-06,0.000169138276553
423,9.81994677864e-06,0.000169539078156
424,9.82263007943e-06,0.00016993987976
425,9.82529955346e-06,0.000170340681363
426,9.82795521956e-06,0.000170741482966
427,9.83059709644e-06,0.000171142284569
428,9.83322520268e-06,0.000171543086172
429,9.83584231142e-06,0.000171943887776
430,9.83844852731e-06,0.000172344689379
431,9.84104386477e-06,0.000172745490982
432,9.84362833813e-06,0.000173146292585
433,9.84620196166e-06,0.000173547094188
434,9.84876474955e-06,0.000173947895792
435,9.8513167159e-06,0.000174348697395
436,9.85385787477e-06,0.000174749498998
437,9.85638824011e-06,0.000175150300601
438,9.85890782583e-06,0.000175551102204
439,9.86141664574e-06,0.000175951903808
440,9.86391471358e-06,0.000176352705411
441,9.86640204303e-06,0.000176753507014
442,9.86887864769e-06,0.000177154308617
443,9.87134454108e-06,0.00017755511022
444,9.87379973668e-06,0.000177955911824
445,9.87624424785e-06,0.000178356713427
446,9.87867926311e-06,0.00017875751503
447,9.88110646434e-06,0.000179158316633
448,9.88352586112e-06,0.000179559118236
449,9.885937463e-06,0.00017995991984
450,9.88834127949e-06,0.000180360721443
451,9.89073732004e-06,0.000180761523046
452,9.89312559408e-06,0.000181162324649
453,9.895506111e-06,0.000181563126253
454,9.89787888015e-06,0.000181963927856
455,9.90024391083e-06,0.000182364729459
456,9.90260121231e-06,0.000182765531062
457,9.90495079382e-06,0.000183166332665
458,9.90729266454e-06,0.000183567134269
459,9.90962683311e-06,0.000183967935872
460,9.9119533081e-06,0.000184368737475
461,9.91427209805e-06,0.000184769539078
462,9.91658321146e-06,0.000185170340681
463,9.91888665681e-06,0.000185571142285
464,9.92118440944e-06,0.000185971943888
465,9.92347734604e-06,0.000186372745491
466,9.9257654718e-06,0.000186773547094
467,9.92804879189e-06,0.000187174348697
468,9.93032731147e-06,0.000187575150301
469,9.93260103568e-06,0.000187975951904
470,9.93486996964e-06,0.000188376753507
471,9.93713411846e-06,0.00018877755511
472,9.93939348723e-06,0.000189178356713
473,9.94164808104e-06,0.000189579158317
474,9.94389790495e-06,0.00018997995992
475,9.94614296399e-06,0.000190380761523
476,9.94838326322e-06,0.000190781563126
477,9.95061880764e-06,0.000191182364729
478,9.95284960225e-06,0.000191583166333
479,9.95507565205e-06,0.000191983967936
480,9.957296962e-06,0.000192384769539
481,9.95951353707e-06,0.000192785571142
482,9.96172772696e-06,0.000193186372745
483,9.96394001093e-06,0.000193587174349
484,9.96615039083e-06,0.000193987975952
485,9.96835886853e-06,0.000194388777555
486,9.97056544589e-06,0.000194789579158
487,9.97277012474e-06,0.000195190380762
488,9.97497290695e-06,0.000195591182365
489,9.97717379436e-06,0.000195991983968
490,9.97937278882e-06,0.000196392785571
491,9.98156989215e-06,0.000196793587174
492,9.98376510621e-06,0.000197194388778
493,9.98595843282e-06,0.000197595190381
494,9.98814987381e-06,0.000197995991984
495,9.99033943101e-06,0.000198396793587
496,9.99252710625e-06,0.00019879759519
497,9.99471290133e-06,0.000199198396794
498,9.9968968181e-06,0.000199599198397
499,9.99907885834e-06,0.0002
