,width,x
296,1.11602426496e-05,0.000118637274549
297,1.11674031153e-05,0.000119038076152
298,1.1174515386e-05,0.000119438877756
299,1.11815796129e-05,0.000119839679359
300,1.11885959458e-05,0.000120240480962
301,1.1195564533e-05,0.000120641282565
302,1.12024855217e-05,0.000121042084168
303,1.12093590573e-05,0.000121442885772
304,1.12161852842e-05,0.000121843687375
305,1.12229643453e-05,0.000122244488978
306,1.12296963823e-05,0.000122645290581
307,1.12363825398e-05,0.000123046092184
308,1.12430250698e-05,0.000123446893788
309,1.12496241003e-05,0.000123847695391
310,1.12561797586e-05,0.000124248496994
311,1.12626921608e-05,0.000124649298597
312,1.12691614202e-05,0.0001250501002
313,1.1275587653e-05,0.000125450901804
314,1.12819709744e-05,0.000125851703407
315,1.12883114985e-05,0.00012625250501
316,1.12946093387e-05,0.000126653306613
317,1.13008646069e-05,0.000127054108216
318,1.13070774143e-05,0.00012745490982
319,1.13132478712e-05,0.000127855711423
320,1.13193760865e-05,0.000128256513026
321,1.13254621685e-05,0.000128657314629
322,1.13315062245e-05,0.000129058116232
323,1.13375083605e-05,0.000129458917836
324,1.13434717222e-05,0.000129859719439
325,1.13493965592e-05,0.000130260521042
326,1.13552829669e-05,0.000130661322645
327,1.13611310399e-05,0.000131062124248
328,1.13669408718e-05,0.000131462925852
329,1.13727125555e-05,0.000131863727455
330,1.13784461831e-05,0.000132264529058
331,1.13841418458e-05,0.000132665330661
332,1.13897996343e-05,0.000133066132265
333,1.13954196382e-05,0.000133466933868
334,1.14010019465e-05,0.000133867735471
335,1.14065466474e-05,0.000134268537074
336,1.14120538282e-05,0.000134669338677
337,1.14175235757e-05,0.000135070140281
338,1.14229559758e-05,0.000135470941884
339,1.14283511136e-05,0.000135871743487
340,1.14337100828e-05,0.00013627254509
341,1.14390352123e-05,0.000136673346693
342,1.14443265778e-05,0.000137074148297
343,1.1449584254e-05,0.0001374749499
344,1.14548083153e-05,0.000137875751503
345,1.14599988353e-05,0.000138276553106
346,1.14651558871e-05,0.000138677354709
347,1.14702795432e-05,0.000139078156313
348,1.14753698754e-05,0.000139478957916
349,1.1480426955e-05,0.000139879759519
350,1.14854508526e-05,0.000140280561122
351,1.14904416384e-05,0.000140681362725
352,1.14953993819e-05,0.000141082164329
353,1.15003241519e-05,0.000141482965932
354,1.15052160169e-05,0.000141883767535
355,1.15100750446e-05,0.000142284569138
356,1.15149013022e-05,0.000142685370741
357,1.15196962225e-05,0.000143086172345
358,1.15244618121e-05,0.000143486973948
359,1.15291981296e-05,0.000143887775551
360,1.15339052335e-05,0.000144288577154
361,1.15385831816e-05,0.000144689378758
362,1.15432320313e-05,0.000145090180361
363,1.15478518395e-05,0.000145490981964
364,1.15524426628e-05,0.000145891783567
365,1.15570045572e-05,0.00014629258517
366,1.15615375784e-05,0.000146693386774
367,1.15660417814e-05,0.000147094188377
368,1.15705172212e-05,0.00014749498998
369,1.15749639519e-05,0.000147895791583
370,1.15793820276e-05,0.000148296593186
371,1.15837715015e-05,0.00014869739479
372,1.15881324268e-05,0.000149098196393
373,1.15924648561e-05,0.000149498997996
374,1.15967697704e-05,0.000149899799599
375,1.16010496421e-05,0.000150300601202
376,1.16053045165e-05,0.000150701402806
377,1.16095344385e-05,0.000151102204409
378,1.16137394524e-05,0.000151503006012
379,1.16179196026e-05,0.000151903807615
380,1.1622074933e-05,0.000152304609218
381,1.16262054869e-05,0.000152705410822
382,1.16303113078e-05,0.000153106212425
383,1.16343924384e-05,0.000153507014028
384,1.16384489215e-05,0.000153907815631
385,1.16424807992e-05,0.000154308617234
386,1.16464881135e-05,0.000154709418838
387,1.16504709061e-05,0.000155110220441
388,1.16544292183e-05,0.000155511022044
389,1.16583630912e-05,0.000155911823647
390,1.16622725654e-05,0.000156312625251
391,1.16661576813e-05,0.000156713426854
392,1.16700215869e-05,0.000157114228457
393,1.16738645917e-05,0.00015751503006
394,1.16776867297e-05,0.000157915831663
395,1.16814880344e-05,0.000158316633267
396,1.16852685393e-05,0.00015871743487
397,1.16890282778e-05,0.000159118236473
398,1.16927672829e-05,0.000159519038076
399,1.16964855873e-05,0.000159919839679
400,1.17001832237e-05,0.000160320641283
401,1.17038602243e-05,0.000160721442886
402,1.17075166214e-05,0.000161122244489
403,1.17111524467e-05,0.000161523046092
404,1.17147677322e-05,0.000161923847695
405,1.17183625091e-05,0.000162324649299
406,1.17219368088e-05,0.000162725450902
407,1.17254906623e-05,0.000163126252505
408,1.17290241005e-05,0.000163527054108
409,1.17325383527e-05,0.000163927855711
410,1.17360356522e-05,0.000164328657315
411,1.17395160241e-05,0.000164729458918
412,1.17429794931e-05,0.000165130260521
413,1.17464260842e-05,0.000165531062124
414,1.17498558219e-05,0.000165931863727
415,1.17532687307e-05,0.000166332665331
416,1.17566648349e-05,0.000166733466934
417,1.17600441586e-05,0.000167134268537
418,1.1763406726e-05,0.00016753507014
419,1.17667525608e-05,0.000167935871743
420,1.17700816868e-05,0.000168336673347
421,1.17733941275e-05,0.00016873747495
422,1.17766899065e-05,0.000169138276553
423,1.17799690469e-05,0.000169539078156
424,1.1783231572e-05,0.00016993987976
425,1.17864775048e-05,0.000170340681363
426,1.17897068681e-05,0.000170741482966
427,1.17929216988e-05,0.000171142284569
428,1.17961234158e-05,0.000171543086172
429,1.17993120369e-05,0.000171943887776
430,1.18024875797e-05,0.000172344689379
431,1.18056500618e-05,0.000172745490982
432,1.18087995005e-05,0.000173146292585
433,1.18119359133e-05,0.000173547094188
434,1.18150593175e-05,0.000173947895792
435,1.18181697302e-05,0.000174348697395
436,1.18212671686e-05,0.000174749498998
437,1.18243516496e-05,0.000175150300601
438,1.18274231902e-05,0.000175551102204
439,1.18304818071e-05,0.000175951903808
440,1.18335275172e-05,0.000176352705411
441,1.18365603371e-05,0.000176753507014
442,1.18395802834e-05,0.000177154308617
443,1.18425873725e-05,0.00017755511022
444,1.18455816208e-05,0.000177955911824
445,1.18485652387e-05,0.000178356713427
446,1.18515394575e-05,0.00017875751503
447,1.18545042888e-05,0.000179158316633
448,1.18574597445e-05,0.000179559118236
449,1.18604058361e-05,0.00017995991984
450,1.18633425752e-05,0.000180360721443
451,1.18662699735e-05,0.000180761523046
452,1.18691880425e-05,0.000181162324649
453,1.18720967935e-05,0.000181563126253
454,1.1874996238e-05,0.000181963927856
455,1.18778863874e-05,0.000182364729459
456,1.18807672529e-05,0.000182765531062
457,1.1883638846e-05,0.000183166332665
458,1.18865011777e-05,0.000183567134269
459,1.18893542589e-05,0.000183967935872
460,1.18921981002e-05,0.000184368737475
461,1.18950327118e-05,0.000184769539078
462,1.18978581044e-05,0.000185170340681
463,1.19006760559e-05,0.000185571142285
464,1.1903488207e-05,0.000185971943888
465,1.19062945641e-05,0.000186372745491
466,1.19090951334e-05,0.000186773547094
467,1.19118899213e-05,0.000187174348697
468,1.19146789341e-05,0.000187575150301
469,1.19174621782e-05,0.000187975951904
470,1.19202396597e-05,0.000188376753507
471,1.1923011385e-05,0.00018877755511
472,1.19257773602e-05,0.000189178356713
473,1.19285375916e-05,0.000189579158317
474,1.19312920854e-05,0.00018997995992
475,1.19340408477e-05,0.000190380761523
476,1.19367838848e-05,0.000190781563126
477,1.19395212027e-05,0.000191182364729
478,1.19422528076e-05,0.000191583166333
479,1.19449787056e-05,0.000191983967936
480,1.19476989027e-05,0.000192384769539
481,1.19504142274e-05,0.000192785571142
482,1.19531272419e-05,0.000193186372745
483,1.19558379486e-05,0.000193587174349
484,1.19585463498e-05,0.000193987975952
485,1.19612524476e-05,0.000194388777555
486,1.19639562445e-05,0.000194789579158
487,1.19666577427e-05,0.000195190380762
488,1.19693569445e-05,0.000195591182365
489,1.19720538521e-05,0.000195991983968
490,1.19747484679e-05,0.000196392785571
491,1.1977440794e-05,0.000196793587174
492,1.19801308327e-05,0.000197194388778
493,1.19828185864e-05,0.000197595190381
494,1.19855040572e-05,0.000197995991984
495,1.19881872474e-05,0.000198396793587
496,1.19908681592e-05,0.00019879759519
497,1.1993546795e-05,0.000199198396794
498,1.19962231568e-05,0.000199599198397
499,1.1998897247e-05,0.0002
