,width,x
92,7.19378507216e-06,3.6873747495e-05
93,7.22390827016e-06,3.72745490982e-05
94,7.25373883443e-06,3.76753507014e-05
95,7.28328181597e-06,3.80761523046e-05
96,7.31254213477e-06,3.84769539078e-05
97,7.34152458467e-06,3.8877755511e-05
98,7.37023174902e-06,3.92785571142e-05
99,7.39866819583e-06,3.96793587174e-05
100,7.42683840847e-06,4.00801603206e-05
101,7.45474676002e-06,4.04809619238e-05
102,7.48239754474e-06,4.08817635271e-05
103,7.50979468356e-06,4.12825651303e-05
104,7.53694196996e-06,4.16833667335e-05
105,7.56384310814e-06,4.20841683367e-05
106,7.59050091504e-06,4.24849699399e-05
107,7.61691839869e-06,4.28857715431e-05
108,7.64309903504e-06,4.32865731463e-05
109,7.66904622122e-06,4.36873747495e-05
110,7.69476327801e-06,4.40881763527e-05
111,7.72025345231e-06,4.44889779559e-05
112,7.74551991945e-06,4.48897795591e-05
113,7.77056578539e-06,4.52905811623e-05
114,7.7953940889e-06,4.56913827655e-05
115,7.82000732725e-06,4.60921843687e-05
116,7.8444082112e-06,4.64929859719e-05
117,7.8685996005e-06,4.68937875752e-05
118,7.89258429514e-06,4.72945891784e-05
119,7.91636503711e-06,4.76953907816e-05
120,7.9399445121e-06,4.80961923848e-05
121,7.96332535114e-06,4.8496993988e-05
122,7.98651013215e-06,4.88977955912e-05
123,8.00950138149e-06,4.92985971944e-05
124,8.032301521e-06,4.96993987976e-05
125,8.05491262946e-06,5.01002004008e-05
126,8.07733694006e-06,5.0501002004e-05
127,8.09957664269e-06,5.09018036072e-05
128,8.12163388511e-06,5.13026052104e-05
129,8.14351077405e-06,5.17034068136e-05
130,8.16520937632e-06,5.21042084168e-05
131,8.18673171988e-06,5.250501002e-05
132,8.2080797948e-06,5.29058116232e-05
133,8.22925555432e-06,5.33066132265e-05
134,8.25026100551e-06,5.37074148297e-05
135,8.27109828751e-06,5.41082164329e-05
136,8.29176924416e-06,5.45090180361e-05
137,8.31227568619e-06,5.49098196393e-05
138,8.33261939199e-06,5.53106212425e-05
139,8.35280210841e-06,5.57114228457e-05
140,8.37282555158e-06,5.61122244489e-05
141,8.39269140762e-06,5.65130260521e-05
142,8.41240133337e-06,5.69138276553e-05
143,8.4319569571e-06,5.73146292585e-05
144,8.4513598792e-06,5.77154308617e-05
145,8.4706122316e-06,5.81162324649e-05
146,8.48971574566e-06,5.85170340681e-05
147,8.50867193346e-06,5.89178356713e-05
148,8.5274822819e-06,5.93186372745e-05
149,8.5461482533e-06,5.97194388778e-05
150,8.56467128594e-06,6.0120240481e-05
151,8.58305279463e-06,6.05210420842e-05
152,8.60129417122e-06,6.09218436874e-05
153,8.6193967129e-06,6.13226452906e-05
154,8.63736168215e-06,6.17234468938e-05
155,8.65519032068e-06,6.2124248497e-05
156,8.67288458757e-06,6.25250501002e-05
157,8.69044603373e-06,6.29258517034e-05
158,8.7078758325e-06,6.33266533066e-05
159,8.72517513901e-06,6.37274549098e-05
160,8.74234509056e-06,6.4128256513e-05
161,8.75938680697e-06,6.45290581162e-05
162,8.77630139101e-06,6.49298597194e-05
163,8.79308992867e-06,6.53306613226e-05
164,8.80975348955e-06,6.57314629259e-05
165,8.82629312718e-06,6.61322645291e-05
166,8.84270987934e-06,6.65330661323e-05
167,8.8590048946e-06,6.69338677355e-05
168,8.87518044184e-06,6.73346693387e-05
169,8.89123750089e-06,6.77354709419e-05
170,8.90717703731e-06,6.81362725451e-05
171,8.92300000267e-06,6.85370741483e-05
172,8.9387073348e-06,6.89378757515e-05
173,8.95429995809e-06,6.93386773547e-05
174,8.96977878374e-06,6.97394789579e-05
175,8.98514470997e-06,7.01402805611e-05
176,9.00039862232e-06,7.05410821643e-05
177,9.01554139384e-06,7.09418837675e-05
178,9.03057388536e-06,7.13426853707e-05
179,9.04549694568e-06,7.17434869739e-05
180,9.0603130462e-06,7.21442885772e-05
181,9.0750230051e-06,7.25450901804e-05
182,9.08962762303e-06,7.29458917836e-05
183,9.10412768979e-06,7.33466933868e-05
184,9.11852398444e-06,7.374749499e-05
185,9.13281727559e-06,7.41482965932e-05
186,9.14700832147e-06,7.45490981964e-05
187,9.16109787023e-06,7.49498997996e-05
188,9.17508666002e-06,7.53507014028e-05
189,9.18897537168e-06,7.5751503006e-05
190,9.20276467817e-06,7.61523046092e-05
191,9.21645524433e-06,7.65531062124e-05
192,9.23004842182e-06,7.69539078156e-05
193,9.24354601499e-06,7.73547094188e-05
194,9.25694864984e-06,7.7755511022e-05
195,9.27025694435e-06,7.81563126253e-05
196,9.28347150857e-06,7.85571142285e-05
197,9.2965929448e-06,7.89579158317e-05
198,9.30962184767e-06,7.93587174349e-05
199,9.3225588043e-06,7.97595190381e-05
200,9.33540439438e-06,8.01603206413e-05
201,9.34815919033e-06,8.05611222445e-05
202,9.36082375738e-06,8.09619238477e-05
203,9.37339865372e-06,8.13627254509e-05
204,9.38588443055e-06,8.17635270541e-05
205,9.39828219838e-06,8.21643286573e-05
206,9.41059397508e-06,8.25651302605e-05
207,9.42282027842e-06,8.29659318637e-05
208,9.43496161988e-06,8.33667334669e-05
209,9.44701850475e-06,8.37675350701e-05
210,9.45899143224e-06,8.41683366733e-05
211,9.47088089552e-06,8.45691382766e-05
212,9.48268738187e-06,8.49699398798e-05
213,9.49441137271e-06,8.5370741483e-05
214,9.50605334374e-06,8.57715430862e-05
215,9.51761376499e-06,8.61723446894e-05
216,9.52909310091e-06,8.65731462926e-05
217,9.54049181045e-06,8.69739478958e-05
218,9.55181034714e-06,8.7374749499e-05
219,9.56305074915e-06,8.77755511022e-05
220,9.57421407487e-06,8.81763527054e-05
221,9.58530074908e-06,8.85771543086e-05
222,9.59631119166e-06,8.89779559118e-05
223,9.60724581771e-06,8.9378757515e-05
224,9.61810503755e-06,8.97795591182e-05
225,9.62888925683e-06,9.01803607214e-05
226,9.63959887657e-06,9.05811623246e-05
227,9.65023429322e-06,9.09819639279e-05
228,9.66079589877e-06,9.13827655311e-05
229,9.67128408074e-06,9.17835671343e-05
230,9.68169922229e-06,9.21843687375e-05
231,9.69204170224e-06,9.25851703407e-05
232,9.70231189518e-06,9.29859719439e-05
233,9.71251181111e-06,9.33867735471e-05
234,9.72264252284e-06,9.37875751503e-05
235,9.73270437992e-06,9.41883767535e-05
236,9.74269772811e-06,9.45891783567e-05
237,9.75262290363e-06,9.49899799599e-05
238,9.76248022371e-06,9.53907815631e-05
239,9.77227000207e-06,9.57915831663e-05
240,9.78199254899e-06,9.61923847695e-05
241,9.79164817141e-06,9.65931863727e-05
242,9.80123717295e-06,9.6993987976e-05
243,9.81075985393e-06,9.73947895792e-05
244,9.82021651143e-06,9.77955911824e-05
245,9.82960743932e-06,9.81963927856e-05
246,9.83893292833e-06,9.85971943888e-05
247,9.84819383837e-06,9.8997995992e-05
248,9.85739236264e-06,9.93987975952e-05
249,9.8665287713e-06,9.97995991984e-05
250,9.87560333167e-06,0.000100200400802
251,9.88461630829e-06,0.000100601202405
252,9.89356796294e-06,0.000101002004008
253,9.90245855465e-06,0.000101402805611
254,9.91128833977e-06,0.000101803607214
255,9.92005757198e-06,0.000102204408818
256,9.92876650233e-06,0.000102605210421
257,9.93741537924e-06,0.000103006012024
258,9.94600444857e-06,0.000103406813627
259,9.95453395364e-06,0.00010380761523
260,9.96300413521e-06,0.000104208416834
261,9.97141523159e-06,0.000104609218437
262,9.97976846401e-06,0.00010501002004
263,9.98806567403e-06,0.000105410821643
264,9.99630708195e-06,0.000105811623246
265,1.00044929059e-05,0.00010621242485
266,1.00126233618e-05,0.000106613226453
267,1.00206986634e-05,0.000107014028056
268,1.00287190224e-05,0.000107414829659
269,1.00366846482e-05,0.000107815631263
270,1.00445957483e-05,0.000108216432866
271,1.0052452528e-05,0.000108617234469
272,1.00602551906e-05,0.000109018036072
273,1.00680039373e-05,0.000109418837675
274,1.00756989675e-05,0.000109819639279
275,1.00833404783e-05,0.000110220440882
276,1.0090928665e-05,0.000110621242485
277,1.00984641389e-05,0.000111022044088
278,1.01059493679e-05,0.000111422845691
279,1.01133845316e-05,0.000111823647295
280,1.01207698078e-05,0.000112224448898
281,1.01281053723e-05,0.000112625250501
282,1.01353913996e-05,0.000113026052104
283,1.01426280624e-05,0.000113426853707
284,1.01498155317e-05,0.000113827655311
285,1.01569539767e-05,0.000114228456914
286,1.01640435652e-05,0.000114629258517
287,1.01710844634e-05,0.00011503006012
288,1.01780768357e-05,0.000115430861723
289,1.01850208451e-05,0.000115831663327
290,1.01919166528e-05,0.00011623246493
291,1.01987644188e-05,0.000116633266533
292,1.02055643012e-05,0.000117034068136
293,1.02123180408e-05,0.000117434869739
294,1.0219026984e-05,0.000117835671343
295,1.02256912753e-05,0.000118236472946
296,1.02323110577e-05,0.000118637274549
297,1.0238886473e-05,0.000119038076152
298,1.02454176618e-05,0.000119438877756
299,1.02519047632e-05,0.000119839679359
300,1.0258347915e-05,0.000120240480962
301,1.0264747254e-05,0.000120641282565
302,1.02711029153e-05,0.000121042084168
303,1.02774150332e-05,0.000121442885772
304,1.02836837404e-05,0.000121843687375
305,1.02899091685e-05,0.000122244488978
306,1.02960914479e-05,0.000122645290581
307,1.03022307077e-05,0.000123046092184
308,1.03083270758e-05,0.000123446893788
309,1.03143824949e-05,0.000123847695391
310,1.03203981216e-05,0.000124248496994
311,1.0326374074e-05,0.000124649298597
312,1.03323104655e-05,0.0001250501002
313,1.03382074027e-05,0.000125450901804
314,1.03440649913e-05,0.000125851703407
315,1.03498833359e-05,0.00012625250501
316,1.03556625402e-05,0.000126653306613
317,1.03614027071e-05,0.000127054108216
318,1.03671039384e-05,0.00012745490982
319,1.03727663351e-05,0.000127855711423
320,1.03783899973e-05,0.000128256513026
321,1.0383975024e-05,0.000128657314629
322,1.03895215137e-05,0.000129058116232
323,1.03950295636e-05,0.000129458917836
324,1.04004992703e-05,0.000129859719439
325,1.04059318732e-05,0.000130260521042
326,1.0411329242e-05,0.000130661322645
327,1.04166914632e-05,0.000131062124248
328,1.04220186226e-05,0.000131462925852
329,1.04273108053e-05,0.000131863727455
330,1.04325680956e-05,0.000132264529058
331,1.04377905772e-05,0.000132665330661
332,1.0442978333e-05,0.000133066132265
333,1.04481314451e-05,0.000133466933868
334,1.04532499951e-05,0.000133867735471
335,1.04583340637e-05,0.000134268537074
336,1.0463383731e-05,0.000134669338677
337,1.04683990764e-05,0.000135070140281
338,1.04733801785e-05,0.000135470941884
339,1.04783271154e-05,0.000135871743487
340,1.04832399644e-05,0.00013627254509
341,1.0488118802e-05,0.000136673346693
342,1.04929663301e-05,0.000137074148297
343,1.04977829731e-05,0.0001374749499
344,1.05025687989e-05,0.000137875751503
345,1.0507323875e-05,0.000138276553106
346,1.05120482682e-05,0.000138677354709
347,1.05167420448e-05,0.000139078156313
348,1.05214052707e-05,0.000139478957916
349,1.05260380109e-05,0.000139879759519
350,1.05306403303e-05,0.000140280561122
351,1.05352122929e-05,0.000140681362725
352,1.05397539624e-05,0.000141082164329
353,1.05442654017e-05,0.000141482965932
354,1.05487466736e-05,0.000141883767535
355,1.05531978399e-05,0.000142284569138
356,1.05576189623e-05,0.000142685370741
357,1.05620101016e-05,0.000143086172345
358,1.05663716868e-05,0.000143486973948
359,1.05707064387e-05,0.000143887775551
360,1.05750144106e-05,0.000144288577154
361,1.05792956556e-05,0.000144689378758
362,1.05835502259e-05,0.000145090180361
363,1.05877781737e-05,0.000145490981964
364,1.05919795507e-05,0.000145891783567
365,1.0596154408e-05,0.00014629258517
366,1.06003027966e-05,0.000146693386774
367,1.06044247669e-05,0.000147094188377
368,1.0608520369e-05,0.00014749498998
369,1.06125896524e-05,0.000147895791583
370,1.06166326666e-05,0.000148296593186
371,1.06206494602e-05,0.00014869739479
372,1.06246400818e-05,0.000149098196393
373,1.06286045795e-05,0.000149498997996
374,1.0632543001e-05,0.000149899799599
375,1.06364557915e-05,0.000150300601202
376,1.06403456688e-05,0.000150701402806
377,1.0644212674e-05,0.000151102204409
378,1.06480568475e-05,0.000151503006012
379,1.06518782299e-05,0.000151903807615
380,1.06556768611e-05,0.000152304609218
381,1.0659452781e-05,0.000152705410822
382,1.0663206029e-05,0.000153106212425
383,1.06669366443e-05,0.000153507014028
384,1.06706446658e-05,0.000153907815631
385,1.0674330132e-05,0.000154308617234
386,1.06779930814e-05,0.000154709418838
387,1.06816335519e-05,0.000155110220441
388,1.06852515812e-05,0.000155511022044
389,1.06888472069e-05,0.000155911823647
390,1.06924204662e-05,0.000156312625251
391,1.06959713958e-05,0.000156713426854
392,1.06995000325e-05,0.000157114228457
393,1.07030092653e-05,0.00015751503006
394,1.07064993721e-05,0.000157915831663
395,1.07099703836e-05,0.000158316633267
396,1.07134223305e-05,0.00015871743487
397,1.0716855243e-05,0.000159118236473
398,1.07202691512e-05,0.000159519038076
399,1.07236640851e-05,0.000159919839679
400,1.07270400744e-05,0.000160320641283
401,1.07303971485e-05,0.000160721442886
402,1.07337353369e-05,0.000161122244489
403,1.07370546686e-05,0.000161523046092
404,1.07403551724e-05,0.000161923847695
405,1.07436368772e-05,0.000162324649299
406,1.07468998114e-05,0.000162725450902
407,1.07501440034e-05,0.000163126252505
408,1.07533694812e-05,0.000163527054108
409,1.07565762728e-05,0.000163927855711
410,1.07597659916e-05,0.000164328657315
411,1.07629401964e-05,0.000164729458918
412,1.07660989098e-05,0.000165130260521
413,1.07692421543e-05,0.000165531062124
414,1.07723699524e-05,0.000165931863727
415,1.07754823264e-05,0.000166332665331
416,1.07785792984e-05,0.000166733466934
417,1.07816608904e-05,0.000167134268537
418,1.07847271243e-05,0.00016753507014
419,1.07877780219e-05,0.000167935871743
420,1.07908136048e-05,0.000168336673347
421,1.07938338944e-05,0.00016873747495
422,1.07968389122e-05,0.000169138276553
423,1.07998286792e-05,0.000169539078156
424,1.08028032166e-05,0.00016993987976
425,1.08057625455e-05,0.000170340681363
426,1.08087066865e-05,0.000170741482966
427,1.08116356603e-05,0.000171142284569
428,1.08145523216e-05,0.000171543086172
429,1.0817456982e-05,0.000171943887776
430,1.08203496577e-05,0.000172344689379
431,1.08232303645e-05,0.000172745490982
432,1.08260991185e-05,0.000173146292585
433,1.08289559354e-05,0.000173547094188
434,1.08318008309e-05,0.000173947895792
435,1.08346338207e-05,0.000174348697395
436,1.08374549203e-05,0.000174749498998
437,1.08402641452e-05,0.000175150300601
438,1.08430615107e-05,0.000175551102204
439,1.08458470323e-05,0.000175951903808
440,1.08486207251e-05,0.000176352705411
441,1.08513826042e-05,0.000176753507014
442,1.08541326848e-05,0.000177154308617
443,1.08568709819e-05,0.00017755511022
444,1.08595975103e-05,0.000177955911824
445,1.08623126695e-05,0.000178356713427
446,1.0865019218e-05,0.00017875751503
447,1.08677171664e-05,0.000179158316633
448,1.08704065253e-05,0.000179559118236
449,1.08730873054e-05,0.00017995991984
450,1.08757595172e-05,0.000180360721443
451,1.08784231712e-05,0.000180761523046
452,1.08810782778e-05,0.000181162324649
453,1.08837248476e-05,0.000181563126253
454,1.08863628907e-05,0.000181963927856
455,1.08889924176e-05,0.000182364729459
456,1.08916134386e-05,0.000182765531062
457,1.08942259639e-05,0.000183166332665
458,1.08968300037e-05,0.000183567134269
459,1.08994255668e-05,0.000183967935872
460,1.09020126624e-05,0.000184368737475
461,1.09045912998e-05,0.000184769539078
462,1.09071614886e-05,0.000185170340681
463,1.09097237656e-05,0.000185571142285
464,1.09122807309e-05,0.000185971943888
465,1.09148323905e-05,0.000186372745491
466,1.09173787501e-05,0.000186773547094
467,1.09199198154e-05,0.000187174348697
468,1.09224555922e-05,0.000187575150301
469,1.09249860862e-05,0.000187975951904
470,1.09275113032e-05,0.000188376753507
471,1.09300312487e-05,0.00018877755511
472,1.09325459285e-05,0.000189178356713
473,1.09350553482e-05,0.000189579158317
474,1.09375595134e-05,0.00018997995992
475,1.09400584298e-05,0.000190380761523
476,1.0942552103e-05,0.000190781563126
477,1.09450405385e-05,0.000191182364729
478,1.0947523742e-05,0.000191583166333
479,1.09500017188e-05,0.000191983967936
480,1.09524744747e-05,0.000192384769539
481,1.09549422209e-05,0.000192785571142
482,1.09574078574e-05,0.000193186372745
483,1.09598713865e-05,0.000193587174349
484,1.09623328101e-05,0.000193987975952
485,1.09647921303e-05,0.000194388777555
486,1.09672493492e-05,0.000194789579158
487,1.0969704469e-05,0.000195190380762
488,1.09721574915e-05,0.000195591182365
489,1.0974608419e-05,0.000195991983968
490,1.09770572534e-05,0.000196392785571
491,1.09795039968e-05,0.000196793587174
492,1.09819486512e-05,0.000197194388778
493,1.09843912188e-05,0.000197595190381
494,1.09868317015e-05,0.000197995991984
495,1.09892701014e-05,0.000198396793587
496,1.09917064206e-05,0.00019879759519
497,1.0994140661e-05,0.000199198396794
498,1.09965728246e-05,0.000199599198397
499,1.09990029136e-05,0.0002
